udi,product_id,product_variant,air_temperature_k,process_temperature_k,temp_difference_k,rotational_speed_rpm,torque_nm,power_kw,tool_wear_min,overstrain_index,machine_failure,operational_status,failure_type,twf,hdf,pwf,osf,rnf
7188,L54367,Low Variant (L),300.40,310.50,10.10,1402,54.30,7.972,44,2389.20,0,Healthy,No Failure,0,0,0,0,0
7189,L54368,Low Variant (L),300.40,310.40,10.00,1286,56.80,7.649,46,2612.80,0,Healthy,No Failure,0,0,0,0,0
7190,L54369,Low Variant (L),300.40,310.40,10.00,1486,46.30,7.205,48,2222.40,0,Healthy,No Failure,0,0,0,0,0
7191,L54370,Low Variant (L),300.30,310.30,10.00,1345,46.30,6.521,50,2315.00,0,Healthy,No Failure,0,0,0,0,0
7192,L54371,Low Variant (L),300.30,310.30,10.00,1629,34.10,5.817,52,1773.20,0,Healthy,No Failure,0,0,0,0,0
7193,M22052,Medium Variant (M),300.20,310.20,10.00,1429,43.80,6.554,54,2365.20,0,Healthy,No Failure,0,0,0,0,0
7194,L54373,Low Variant (L),300.10,310.10,10.00,1306,64.70,8.849,57,3687.90,0,Healthy,No Failure,0,0,0,0,0
7195,L54374,Low Variant (L),300.10,310.10,10.00,1380,52.60,7.601,59,3103.40,0,Healthy,No Failure,0,0,0,0,0
7196,M22055,Medium Variant (M),300.10,310.10,10.00,1443,49.30,7.450,61,3007.30,0,Healthy,No Failure,0,0,0,0,0
7197,H36610,High Variant (H),300.10,310.10,10.00,1426,42.70,6.376,64,2732.80,0,Healthy,No Failure,0,0,0,0,0
7198,L54377,Low Variant (L),300.00,310.00,10.00,1486,41.80,6.505,69,2884.20,0,Healthy,No Failure,0,0,0,0,0
7199,M22058,Medium Variant (M),300.00,309.90,9.90,1530,34.50,5.528,71,2449.50,0,Healthy,No Failure,0,0,0,0,0
7200,L54379,Low Variant (L),300.00,309.90,9.90,1507,41.40,6.533,74,3063.60,0,Healthy,No Failure,0,0,0,0,0
7201,L54380,Low Variant (L),300.00,309.90,9.90,1608,33.40,5.624,76,2538.40,0,Healthy,No Failure,0,0,0,0,0
7202,L54381,Low Variant (L),300.00,309.80,9.80,1474,40.60,6.267,78,3166.80,0,Healthy,No Failure,0,0,0,0,0
7203,L54382,Low Variant (L),300.00,309.70,9.70,1326,61.90,8.595,80,4952.00,0,Healthy,No Failure,0,0,0,0,0
7204,M22063,Medium Variant (M),299.80,309.60,9.80,1434,48.00,7.208,82,3936.00,0,Healthy,No Failure,0,0,0,0,0
7205,L54384,Low Variant (L),299.80,309.60,9.80,1526,41.70,6.664,85,3544.50,0,Healthy,No Failure,0,0,0,0,0
7206,L54385,Low Variant (L),299.80,309.70,9.90,1483,39.60,6.150,87,3445.20,0,Healthy,No Failure,0,0,0,0,0
7207,L54386,Low Variant (L),299.80,309.70,9.90,1457,51.90,7.919,89,4619.10,0,Healthy,No Failure,0,0,0,0,0
7208,M22067,Medium Variant (M),299.70,309.60,9.90,1540,34.40,5.548,91,3130.40,0,Healthy,No Failure,0,0,0,0,0
7209,L54388,Low Variant (L),299.80,309.70,9.90,1707,29.10,5.202,94,2735.40,0,Healthy,No Failure,0,0,0,0,0
7210,L54389,Low Variant (L),299.80,309.70,9.90,1624,34.20,5.816,96,3283.20,0,Healthy,No Failure,0,0,0,0,0
7211,M22070,Medium Variant (M),299.80,309.60,9.80,1331,50.20,6.997,98,4919.60,0,Healthy,No Failure,0,0,0,0,0
7212,L54391,Low Variant (L),299.80,309.70,9.90,1431,40.30,6.039,101,4070.30,0,Healthy,No Failure,0,0,0,0,0
7213,M22072,Medium Variant (M),299.80,309.70,9.90,1705,28.50,5.089,103,2935.50,0,Healthy,No Failure,0,0,0,0,0
7214,M22073,Medium Variant (M),299.80,309.80,10.00,1427,45.20,6.754,106,4791.20,0,Healthy,No Failure,0,0,0,0,0
7215,M22074,Medium Variant (M),299.90,309.80,9.90,1625,41.20,7.011,109,4490.80,0,Healthy,No Failure,0,0,0,0,0
7216,L54395,Low Variant (L),299.90,309.80,9.90,1477,47.70,7.378,112,5342.40,0,Healthy,No Failure,0,0,0,0,0
7217,M22076,Medium Variant (M),300.00,309.90,9.90,1651,28.10,4.858,114,3203.40,0,Healthy,No Failure,0,0,0,0,0
7218,L54397,Low Variant (L),299.90,309.80,9.90,1716,28.20,5.068,117,3299.40,0,Healthy,No Failure,0,0,0,0,0
7219,H36632,High Variant (H),299.90,309.80,9.90,1400,48.70,7.140,119,5795.30,0,Healthy,No Failure,0,0,0,0,0
7220,M22079,Medium Variant (M),299.80,309.70,9.90,1556,37.70,6.143,124,4674.80,0,Healthy,No Failure,0,0,0,0,0
7221,L54400,Low Variant (L),299.80,309.70,9.90,1429,42.60,6.375,127,5410.20,0,Healthy,No Failure,0,0,0,0,0
7222,H36635,High Variant (H),299.70,309.60,9.90,1433,49.60,7.443,129,6398.40,0,Healthy,No Failure,0,0,0,0,0
7223,M22082,Medium Variant (M),299.80,309.70,9.90,1320,61.70,8.529,134,8267.80,0,Healthy,No Failure,0,0,0,0,0
7224,L54403,Low Variant (L),299.80,309.60,9.80,1374,51.60,7.424,137,7069.20,0,Healthy,No Failure,0,0,0,0,0
7225,L54404,Low Variant (L),299.80,309.60,9.80,1598,31.00,5.188,139,4309.00,0,Healthy,No Failure,0,0,0,0,0
7226,M22085,Medium Variant (M),299.80,309.70,9.90,1910,21.80,4.360,141,3073.80,0,Healthy,No Failure,0,0,0,0,0
7227,L54406,Low Variant (L),299.70,309.60,9.90,1399,51.30,7.516,144,7387.20,0,Healthy,No Failure,0,0,0,0,0
7228,L54407,Low Variant (L),299.70,309.60,9.90,1720,27.10,4.881,146,3956.60,0,Healthy,No Failure,0,0,0,0,0
7229,H36642,High Variant (H),299.80,309.70,9.90,1368,47.40,6.790,148,7015.20,0,Healthy,No Failure,0,0,0,0,0
7230,L54409,Low Variant (L),299.80,309.80,10.00,1749,33.40,6.117,153,5110.20,0,Healthy,No Failure,0,0,0,0,0
7231,L54410,Low Variant (L),299.80,309.80,10.00,1542,39.40,6.362,155,6107.00,0,Healthy,No Failure,0,0,0,0,0
7232,L54411,Low Variant (L),299.80,309.90,10.10,1553,36.60,5.952,157,5746.20,0,Healthy,No Failure,0,0,0,0,0
7233,M22092,Medium Variant (M),299.90,309.90,10.00,1639,42.10,7.226,159,6693.90,0,Healthy,No Failure,0,0,0,0,0
7234,L54413,Low Variant (L),299.90,310.00,10.10,1447,45.90,6.955,162,7435.80,0,Healthy,No Failure,0,0,0,0,0
7235,M22094,Medium Variant (M),299.80,310.00,10.20,1397,48.10,7.037,164,7888.40,0,Healthy,No Failure,0,0,0,0,0
7236,L54415,Low Variant (L),299.80,310.00,10.20,1361,53.80,7.668,167,8984.60,0,Healthy,No Failure,0,0,0,0,0
7237,M22096,Medium Variant (M),299.80,310.00,10.20,1460,37.10,5.672,169,6269.90,0,Healthy,No Failure,0,0,0,0,0
7238,M22097,Medium Variant (M),299.80,310.00,10.20,1632,33.70,5.759,172,5796.40,0,Healthy,No Failure,0,0,0,0,0
7239,L54418,Low Variant (L),299.80,310.00,10.20,1697,36.00,6.398,175,6300.00,0,Healthy,No Failure,0,0,0,0,0
7240,L54419,Low Variant (L),299.80,310.10,10.30,1553,42.00,6.830,177,7434.00,0,Healthy,No Failure,0,0,0,0,0
7241,M22100,Medium Variant (M),299.90,310.10,10.20,1362,56.30,8.030,179,10077.70,0,Healthy,No Failure,0,0,0,0,0
7242,M22101,Medium Variant (M),299.90,310.00,10.10,1484,42.10,6.543,182,7662.20,0,Healthy,No Failure,0,0,0,0,0
7243,H36656,High Variant (H),299.90,310.10,10.20,1447,51.40,7.789,185,9509.00,0,Healthy,No Failure,0,0,0,0,0
7244,M22103,Medium Variant (M),300.00,310.20,10.20,1393,51.20,7.469,190,9728.00,0,Healthy,No Failure,0,0,0,0,0
7245,L54424,Low Variant (L),300.00,310.20,10.20,1760,26.90,4.958,193,5191.70,0,Healthy,No Failure,0,0,0,0,0
7246,L54425,Low Variant (L),300.00,310.10,10.10,1477,34.60,5.352,195,6747.00,0,Healthy,No Failure,0,0,0,0,0
7247,L54426,Low Variant (L),299.90,310.10,10.20,1681,29.10,5.123,197,5732.70,0,Healthy,No Failure,0,0,0,0,0
7248,M22107,Medium Variant (M),300.00,310.10,10.10,1314,53.50,7.362,199,10646.50,0,Healthy,No Failure,0,0,0,0,0
7249,L54428,Low Variant (L),300.00,310.10,10.10,1762,28.00,5.166,202,5656.00,0,Healthy,No Failure,0,0,0,0,0
7250,L54429,Low Variant (L),299.90,310.00,10.10,1402,44.70,6.563,204,9118.80,0,Healthy,No Failure,0,0,0,0,0
7251,M22110,Medium Variant (M),300.10,310.20,10.10,1429,42.00,6.285,206,8652.00,0,Healthy,No Failure,0,0,0,0,0
7252,M22111,Medium Variant (M),300.20,310.30,10.10,1448,40.10,6.081,209,8380.90,0,Healthy,No Failure,0,0,0,0,0
7253,H36666,High Variant (H),300.20,310.40,10.20,1501,42.90,6.743,212,9094.80,0,Healthy,No Failure,0,0,0,0,0
7254,L54433,Low Variant (L),300.30,310.50,10.20,1522,39.10,6.232,217,8484.70,0,Healthy,No Failure,0,0,0,0,0
7255,L54434,Low Variant (L),300.30,310.40,10.10,1493,37.50,5.863,219,8212.50,0,Healthy,No Failure,0,0,0,0,0
7256,M22115,Medium Variant (M),300.20,310.30,10.10,1704,29.40,5.246,221,6497.40,0,Healthy,No Failure,0,0,0,0,0
7257,H36670,High Variant (H),300.20,310.30,10.10,1408,42.50,6.266,0,0.00,0,Healthy,No Failure,0,0,0,0,0
7258,L54437,Low Variant (L),300.20,310.40,10.20,1518,41.80,6.645,5,209.00,0,Healthy,No Failure,0,0,0,0,0
7259,L54438,Low Variant (L),300.30,310.40,10.10,1742,25.90,4.725,7,181.30,0,Healthy,No Failure,0,0,0,0,0
7260,M22119,Medium Variant (M),300.40,310.50,10.10,1500,43.00,6.754,9,387.00,0,Healthy,No Failure,0,0,0,0,0
7261,L54440,Low Variant (L),300.40,310.50,10.10,2424,14.50,3.681,12,174.00,0,Healthy,No Failure,0,0,0,0,0
7262,L54441,Low Variant (L),300.40,310.50,10.10,1818,25.10,4.779,14,351.40,0,Healthy,No Failure,0,0,0,0,0
7263,M22122,Medium Variant (M),300.40,310.60,10.20,1545,35.60,5.760,16,569.60,0,Healthy,No Failure,0,0,0,0,0
7264,L54443,Low Variant (L),300.40,310.60,10.20,1429,46.90,7.018,19,891.10,0,Healthy,No Failure,0,0,0,0,0
7265,M22124,Medium Variant (M),300.40,310.60,10.20,1448,44.90,6.808,21,942.90,0,Healthy,No Failure,0,0,0,0,0
7266,L54445,Low Variant (L),300.40,310.60,10.20,1384,48.70,7.058,24,1168.80,0,Healthy,No Failure,0,0,0,0,0
7267,L54446,Low Variant (L),300.40,310.50,10.10,1578,32.80,5.420,26,852.80,0,Healthy,No Failure,0,0,0,0,0
7268,L54447,Low Variant (L),300.50,310.50,10.00,1695,26.70,4.739,28,747.60,0,Healthy,No Failure,0,0,0,0,0
7269,L54448,Low Variant (L),300.50,310.60,10.10,1543,36.20,5.849,30,1086.00,0,Healthy,No Failure,0,0,0,0,0
7270,M22129,Medium Variant (M),300.40,310.50,10.10,1540,33.40,5.386,32,1068.80,0,Healthy,No Failure,0,0,0,0,0
7271,L54450,Low Variant (L),300.20,310.40,10.20,1808,25.80,4.885,35,903.00,0,Healthy,No Failure,0,0,0,0,0
7272,M22131,Medium Variant (M),300.30,310.40,10.10,1293,49.70,6.730,37,1838.90,0,Healthy,No Failure,0,0,0,0,0
7273,L54452,Low Variant (L),300.20,310.30,10.10,1202,59.50,7.489,40,2380.00,0,Healthy,No Failure,0,0,0,0,0
7274,M22133,Medium Variant (M),300.20,310.30,10.10,1704,29.20,5.211,42,1226.40,0,Healthy,No Failure,0,0,0,0,0
7275,M22134,Medium Variant (M),300.20,310.30,10.10,1478,38.10,5.897,45,1714.50,0,Healthy,No Failure,0,0,0,0,0
7276,L54455,Low Variant (L),300.20,310.30,10.10,1514,38.70,6.136,48,1857.60,0,Healthy,No Failure,0,0,0,0,0
7277,M22136,Medium Variant (M),300.10,310.30,10.20,1350,48.80,6.899,50,2440.00,0,Healthy,No Failure,0,0,0,0,0
7278,L54457,Low Variant (L),300.10,310.20,10.10,1475,54.20,8.372,53,2872.60,0,Healthy,No Failure,0,0,0,0,0
7279,H36692,High Variant (H),300.00,310.10,10.10,1714,28.70,5.151,55,1578.50,0,Healthy,No Failure,0,0,0,0,0
7280,L54459,Low Variant (L),300.00,310.10,10.10,1465,40.90,6.275,60,2454.00,0,Healthy,No Failure,0,0,0,0,0
7281,L54460,Low Variant (L),299.90,310.20,10.30,1288,69.60,9.388,62,4315.20,1,Failed,Power Failure,0,0,1,0,0
7282,L54461,Low Variant (L),300.00,310.20,10.20,1675,29.70,5.210,64,1900.80,0,Healthy,No Failure,0,0,0,0,0
7283,L54462,Low Variant (L),300.00,310.20,10.20,1486,36.40,5.664,66,2402.40,0,Healthy,No Failure,0,0,0,0,0
7284,M22143,Medium Variant (M),300.00,310.20,10.20,1443,58.70,8.870,68,3991.60,0,Healthy,No Failure,0,0,0,0,0
7285,M22144,Medium Variant (M),300.10,310.30,10.20,1345,57.10,8.042,71,4054.10,0,Healthy,No Failure,0,0,0,0,0
7286,M22145,Medium Variant (M),300.20,310.40,10.20,1202,61.70,7.766,74,4565.80,0,Healthy,No Failure,0,0,0,0,0
7287,M22146,Medium Variant (M),300.10,310.40,10.30,1480,37.10,5.750,77,2856.70,0,Healthy,No Failure,0,0,0,0,0
7288,M22147,Medium Variant (M),300.20,310.40,10.20,1530,35.70,5.720,80,2856.00,0,Healthy,No Failure,0,0,0,0,0
7289,M22148,Medium Variant (M),300.20,310.60,10.40,1983,20.80,4.319,83,1726.40,0,Healthy,No Failure,0,0,0,0,0
7290,L54469,Low Variant (L),300.30,310.60,10.30,1433,53.80,8.073,86,4626.80,0,Healthy,No Failure,0,0,0,0,0
7291,L54470,Low Variant (L),300.30,310.60,10.30,1806,24.40,4.615,88,2147.20,0,Healthy,No Failure,0,0,0,0,0
7292,L54471,Low Variant (L),300.20,310.50,10.30,1416,46.70,6.925,90,4203.00,0,Healthy,No Failure,0,0,0,0,0
7293,M22152,Medium Variant (M),300.10,310.40,10.30,1556,38.10,6.208,92,3505.20,0,Healthy,No Failure,0,0,0,0,0
7294,L54473,Low Variant (L),300.10,310.50,10.40,1627,29.20,4.975,95,2774.00,0,Healthy,No Failure,0,0,0,0,0
7295,L54474,Low Variant (L),300.10,310.60,10.50,1809,24.30,4.603,97,2357.10,0,Healthy,No Failure,0,0,0,0,0
7296,M22155,Medium Variant (M),300.10,310.50,10.40,1329,57.40,7.989,99,5682.60,0,Healthy,No Failure,0,0,0,0,0
7297,H36710,High Variant (H),300.00,310.40,10.40,1881,21.90,4.314,102,2233.80,0,Healthy,No Failure,0,0,0,0,0
7298,L54477,Low Variant (L),300.10,310.50,10.40,1500,39.80,6.252,107,4258.60,0,Healthy,No Failure,0,0,0,0,0
7299,L54478,Low Variant (L),300.10,310.50,10.40,1532,36.00,5.776,109,3924.00,0,Healthy,No Failure,0,0,0,0,0
7300,L54479,Low Variant (L),300.10,310.50,10.40,1492,50.90,7.953,111,5649.90,0,Healthy,No Failure,0,0,0,0,0
7301,L54480,Low Variant (L),300.20,310.60,10.40,1431,42.30,6.339,113,4779.90,0,Healthy,No Failure,0,0,0,0,0
7302,L54481,Low Variant (L),300.10,310.40,10.30,1554,39.40,6.412,115,4531.00,0,Healthy,No Failure,0,0,0,0,0
7303,L54482,Low Variant (L),300.10,310.50,10.40,1494,44.20,6.915,117,5171.40,0,Healthy,No Failure,0,0,0,0,0
7304,L54483,Low Variant (L),300.10,310.60,10.50,1374,45.40,6.532,119,5402.60,0,Healthy,No Failure,0,0,0,0,0
7305,L54484,Low Variant (L),300.10,310.50,10.40,1394,44.30,6.467,121,5360.30,0,Healthy,No Failure,0,0,0,0,0
7306,M22165,Medium Variant (M),300.00,310.50,10.50,1790,25.70,4.817,123,3161.10,0,Healthy,No Failure,0,0,0,0,0
7307,L54486,Low Variant (L),300.10,310.50,10.40,1356,45.80,6.504,126,5770.80,0,Healthy,No Failure,0,0,0,0,0
7308,M22167,Medium Variant (M),300.00,310.40,10.40,1385,52.10,7.556,128,6668.80,0,Healthy,No Failure,0,0,0,0,0
7309,L54488,Low Variant (L),300.00,310.40,10.40,1333,49.10,6.854,131,6432.10,0,Healthy,No Failure,0,0,0,0,0
7310,L54489,Low Variant (L),300.00,310.40,10.40,1505,44.90,7.076,133,5971.70,0,Healthy,No Failure,0,0,0,0,0
7311,L54490,Low Variant (L),300.00,310.50,10.50,1606,33.50,5.634,135,4522.50,0,Healthy,No Failure,0,0,0,0,0
7312,H36725,High Variant (H),300.00,310.50,10.50,1558,36.70,5.988,137,5027.90,0,Healthy,No Failure,0,0,0,0,0
7313,L54492,Low Variant (L),300.00,310.50,10.50,1412,52.40,7.748,142,7440.80,0,Healthy,No Failure,0,0,0,0,0
7314,L54493,Low Variant (L),299.90,310.40,10.50,1408,38.40,5.662,144,5529.60,0,Healthy,No Failure,0,0,0,0,0
7315,L54494,Low Variant (L),299.90,310.30,10.40,1268,53.30,7.077,146,7781.80,0,Healthy,No Failure,0,0,0,0,0
7316,L54495,Low Variant (L),299.90,310.40,10.50,1470,50.00,7.697,148,7400.00,0,Healthy,No Failure,0,0,0,0,0
7317,L54496,Low Variant (L),299.90,310.40,10.50,1497,47.00,7.368,150,7050.00,0,Healthy,No Failure,0,0,0,0,0
7318,L54497,Low Variant (L),299.90,310.30,10.40,1638,29.10,4.992,152,4423.20,0,Healthy,No Failure,0,0,0,0,0
7319,H36732,High Variant (H),299.90,310.30,10.40,1535,43.90,7.057,154,6760.60,0,Healthy,No Failure,0,0,0,0,0
7320,L54499,Low Variant (L),299.80,310.20,10.40,1654,32.70,5.664,159,5199.30,0,Healthy,No Failure,0,0,0,0,0
7321,H36734,High Variant (H),299.80,310.20,10.40,1411,49.70,7.344,161,8001.70,0,Healthy,No Failure,0,0,0,0,0
7322,L54501,Low Variant (L),299.80,310.20,10.40,1911,23.50,4.703,166,3901.00,0,Healthy,No Failure,0,0,0,0,0
7323,H36736,High Variant (H),299.80,310.20,10.40,1573,33.30,5.485,168,5594.40,0,Healthy,No Failure,0,0,0,0,0
7324,L54503,Low Variant (L),299.90,310.20,10.30,1479,46.30,7.171,173,8009.90,0,Healthy,No Failure,0,0,0,0,0
7325,M22184,Medium Variant (M),299.90,310.40,10.50,1820,26.60,5.070,175,4655.00,0,Healthy,No Failure,0,0,0,0,0
7326,L54505,Low Variant (L),299.90,310.40,10.50,1419,45.70,6.791,178,8134.60,0,Healthy,No Failure,0,0,0,0,0
7327,M22186,Medium Variant (M),299.90,310.50,10.60,1335,52.90,7.395,180,9522.00,0,Healthy,No Failure,0,0,0,0,0
7328,M22187,Medium Variant (M),299.90,310.50,10.60,1576,39.40,6.503,183,7210.20,0,Healthy,No Failure,0,0,0,0,0
7329,L54508,Low Variant (L),300.00,310.50,10.50,1517,42.20,6.704,186,7849.20,0,Healthy,No Failure,0,0,0,0,0
7330,M22189,Medium Variant (M),299.90,310.40,10.50,1576,34.30,5.661,188,6448.40,0,Healthy,No Failure,0,0,0,0,0
7331,H36744,High Variant (H),299.80,310.20,10.40,1537,36.60,5.891,191,6990.60,0,Healthy,No Failure,0,0,0,0,0
7332,L54511,Low Variant (L),299.80,310.30,10.50,1524,34.20,5.458,196,6703.20,0,Healthy,No Failure,0,0,0,0,0
7333,M22192,Medium Variant (M),299.80,310.30,10.50,1805,23.70,4.480,198,4692.60,0,Healthy,No Failure,0,0,0,0,0
7334,M22193,Medium Variant (M),299.90,310.40,10.50,1367,53.30,7.630,201,10713.30,0,Healthy,No Failure,0,0,0,0,0
7335,L54514,Low Variant (L),299.80,310.40,10.60,1694,30.30,5.375,204,6181.20,0,Healthy,No Failure,0,0,0,0,0
7336,L54515,Low Variant (L),299.90,310.40,10.50,1328,49.90,6.939,206,10279.40,0,Healthy,No Failure,0,0,0,0,0
7337,H36750,High Variant (H),299.90,310.50,10.60,1549,42.80,6.943,208,8902.40,0,Healthy,No Failure,0,0,0,0,0
7338,L54517,Low Variant (L),299.90,310.50,10.60,1539,32.80,5.286,213,6986.40,0,Healthy,No Failure,0,0,0,0,0
7339,L54518,Low Variant (L),299.80,310.50,10.70,1496,38.80,6.078,215,8342.00,0,Healthy,No Failure,0,0,0,0,0
7340,L54519,Low Variant (L),299.80,310.40,10.60,1579,36.40,6.019,0,0.00,0,Healthy,No Failure,0,0,0,0,0
7341,L54520,Low Variant (L),299.70,310.30,10.60,1386,46.60,6.764,2,93.20,0,Healthy,No Failure,0,0,0,0,0
7342,L54521,Low Variant (L),299.70,310.30,10.60,1505,37.70,5.942,4,150.80,0,Healthy,No Failure,0,0,0,0,0
7343,M22202,Medium Variant (M),299.70,310.30,10.60,1661,34.50,6.001,6,207.00,0,Healthy,No Failure,0,0,0,0,0
7344,L54523,Low Variant (L),299.60,310.20,10.60,1468,48.00,7.379,9,432.00,0,Healthy,No Failure,0,0,0,0,0
7345,L54524,Low Variant (L),299.60,310.10,10.50,1384,49.80,7.218,11,547.80,0,Healthy,No Failure,0,0,0,0,0
7346,L54525,Low Variant (L),299.60,310.20,10.60,1381,60.50,8.749,13,786.50,0,Healthy,No Failure,0,0,0,0,0
7347,L54526,Low Variant (L),299.60,310.20,10.60,1469,47.00,7.230,15,705.00,0,Healthy,No Failure,0,0,0,0,0
7348,L54527,Low Variant (L),299.60,310.20,10.60,1627,36.60,6.236,17,622.20,0,Healthy,No Failure,0,0,0,0,0
7349,H36762,High Variant (H),299.70,310.30,10.60,1462,40.40,6.185,19,767.60,0,Healthy,No Failure,0,0,0,0,0
7350,L54529,Low Variant (L),299.70,310.20,10.50,1633,36.50,6.242,24,876.00,0,Healthy,No Failure,0,0,0,0,0
7351,L54530,Low Variant (L),299.70,310.20,10.50,1469,39.50,6.076,26,1027.00,0,Healthy,No Failure,0,0,0,0,0
7352,L54531,Low Variant (L),299.70,310.20,10.50,1458,43.40,6.626,28,1215.20,0,Healthy,No Failure,0,0,0,0,0
7353,M22212,Medium Variant (M),299.70,310.20,10.50,1440,42.80,6.454,30,1284.00,0,Healthy,No Failure,0,0,0,0,0
7354,L54533,Low Variant (L),299.80,310.30,10.50,1687,30.40,5.371,33,1003.20,0,Healthy,No Failure,0,0,0,0,0
7355,M22214,Medium Variant (M),299.70,310.30,10.60,1429,47.70,7.138,35,1669.50,0,Healthy,No Failure,0,0,0,0,0
7356,L54535,Low Variant (L),299.60,310.20,10.60,1588,34.10,5.671,38,1295.80,0,Healthy,No Failure,0,0,0,0,0
7357,L54536,Low Variant (L),299.60,310.20,10.60,1333,51.20,7.147,40,2048.00,0,Healthy,No Failure,0,0,0,0,0
7358,L54537,Low Variant (L),299.60,310.10,10.50,1487,42.90,6.680,42,1801.80,0,Healthy,No Failure,0,0,0,0,0
7359,M22218,Medium Variant (M),299.50,310.10,10.60,1659,31.50,5.472,44,1386.00,0,Healthy,No Failure,0,0,0,0,0
7360,M22219,Medium Variant (M),299.40,310.00,10.60,1512,43.20,6.840,47,2030.40,0,Healthy,No Failure,0,0,0,0,0
7361,L54540,Low Variant (L),299.50,310.10,10.60,1585,35.20,5.843,50,1760.00,0,Healthy,No Failure,0,0,0,0,0
7362,L54541,Low Variant (L),299.50,310.00,10.50,1502,38.50,6.056,52,2002.00,0,Healthy,No Failure,0,0,0,0,0
7363,L54542,Low Variant (L),299.50,310.00,10.50,1594,35.10,5.859,54,1895.40,0,Healthy,No Failure,0,0,0,0,0
7364,L54543,Low Variant (L),299.50,310.00,10.50,1412,48.90,7.231,56,2738.40,0,Healthy,No Failure,0,0,0,0,0
7365,L54544,Low Variant (L),299.50,309.90,10.40,1402,51.70,7.590,58,2998.60,0,Healthy,No Failure,0,0,0,0,0
7366,L54545,Low Variant (L),299.60,310.10,10.50,2057,20.40,4.394,60,1224.00,0,Healthy,No Failure,0,0,0,0,0
7367,H36780,High Variant (H),299.60,310.10,10.50,1531,36.80,5.900,62,2281.60,0,Healthy,No Failure,0,0,0,0,0
7368,M22227,Medium Variant (M),299.50,310.10,10.60,1359,61.10,8.695,67,4093.70,0,Healthy,No Failure,0,0,0,0,0
7369,M22228,Medium Variant (M),299.60,310.20,10.60,1620,30.00,5.089,70,2100.00,0,Healthy,No Failure,0,0,0,0,0
7370,M22229,Medium Variant (M),299.60,310.10,10.50,1646,29.60,5.102,73,2160.80,0,Healthy,No Failure,0,0,0,0,0
7371,M22230,Medium Variant (M),299.60,310.10,10.50,1455,46.10,7.024,76,3503.60,0,Healthy,No Failure,0,0,0,0,0
7372,L54551,Low Variant (L),299.60,310.20,10.60,1512,44.00,6.967,79,3476.00,0,Healthy,No Failure,0,0,0,0,0
7373,L54552,Low Variant (L),299.60,310.20,10.60,1473,42.70,6.587,81,3458.70,0,Healthy,No Failure,0,0,0,0,0
7374,L54553,Low Variant (L),299.60,310.10,10.50,1553,38.00,6.180,83,3154.00,0,Healthy,No Failure,0,0,0,0,0
7375,L54554,Low Variant (L),299.50,310.00,10.50,1379,50.40,7.278,85,4284.00,0,Healthy,No Failure,0,0,0,0,0
7376,M22235,Medium Variant (M),299.40,309.90,10.50,1567,40.60,6.662,87,3532.20,0,Healthy,No Failure,0,0,0,0,0
7377,L54556,Low Variant (L),299.50,310.00,10.50,1481,43.10,6.684,90,3879.00,0,Healthy,No Failure,0,0,0,0,0
7378,L54557,Low Variant (L),299.50,310.00,10.50,1349,52.70,7.445,92,4848.40,0,Healthy,No Failure,0,0,0,0,0
7379,L54558,Low Variant (L),299.50,310.00,10.50,1388,52.40,7.616,94,4925.60,0,Healthy,No Failure,0,0,0,0,0
7380,M22239,Medium Variant (M),299.60,310.10,10.50,1357,48.70,6.920,96,4675.20,0,Healthy,No Failure,0,0,0,0,0
7381,L54560,Low Variant (L),299.60,310.20,10.60,1743,24.80,4.527,99,2455.20,0,Healthy,No Failure,0,0,0,0,0
7382,L54561,Low Variant (L),299.70,310.30,10.60,1495,43.10,6.748,101,4353.10,0,Healthy,No Failure,0,0,0,0,0
7383,L54562,Low Variant (L),299.80,310.40,10.60,1698,28.30,5.032,103,2914.90,0,Healthy,No Failure,0,0,0,0,0
7384,M22243,Medium Variant (M),299.70,310.40,10.70,1410,44.50,6.571,105,4672.50,0,Healthy,No Failure,0,0,0,0,0
7385,L54564,Low Variant (L),299.70,310.40,10.70,1614,36.20,6.118,108,3909.60,0,Healthy,No Failure,0,0,0,0,0
7386,M22245,Medium Variant (M),299.80,310.50,10.70,1375,53.90,7.761,110,5929.00,0,Healthy,No Failure,0,0,0,0,0
7387,M22246,Medium Variant (M),299.80,310.60,10.80,1574,31.80,5.242,113,3593.40,0,Healthy,No Failure,0,0,0,0,0
7388,H36801,High Variant (H),299.80,310.60,10.80,1423,44.60,6.646,116,5173.60,0,Healthy,No Failure,0,0,0,0,0
7389,M22248,Medium Variant (M),299.80,310.60,10.80,1694,31.30,5.552,121,3787.30,0,Healthy,No Failure,0,0,0,0,0
7390,L54569,Low Variant (L),299.80,310.60,10.80,1707,32.50,5.810,124,4030.00,0,Healthy,No Failure,0,0,0,0,0
7391,M22250,Medium Variant (M),299.70,310.50,10.80,1490,41.20,6.429,126,5191.20,0,Healthy,No Failure,0,0,0,0,0
7392,L54571,Low Variant (L),299.70,310.60,10.90,1675,31.30,5.490,129,4037.70,0,Healthy,No Failure,0,0,0,0,0
7393,M22252,Medium Variant (M),299.70,310.50,10.80,1492,39.30,6.140,131,5148.30,0,Healthy,No Failure,0,0,0,0,0
